github.com/aws/aws-sdk-go-v2,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/config,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/config/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/credentials,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/credentials/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/feature/ec2/imds,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/feature/ec2/imds/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/internal/ini,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/internal/ini/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/internal/sync/singleflight,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/internal/sync/singleflight/LICENSE,BSD-3-Clause
github.com/aws/aws-sdk-go-v2/service/ec2,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/service/ec2/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/iam,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/service/iam/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/service/internal/presigned-url/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/sso,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/service/sso/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go-v2/service/sts,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go-v2/service/sts/LICENSE.txt,Apache-2.0
github.com/aws/aws-sdk-go/internal/sync/singleflight,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/aws-sdk-go/internal/sync/singleflight/LICENSE,BSD-3-Clause
github.com/aws/smithy-go,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/aws/smithy-go/LICENSE,Apache-2.0
github.com/axiomhq/hyperloglog,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/axiomhq/hyperloglog/LICENSE,MIT
github.com/beorn7/perks/quantile,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/beorn7/perks/LICENSE,MIT
github.com/biogo/store/llrb,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/biogo/store/LICENSE,BSD-3-Clause
github.com/cenkalti/backoff,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/cenkalti/backoff/LICENSE,MIT
github.com/cenkalti/backoff/v4,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/cenkalti/backoff/v4/LICENSE,MIT
github.com/cespare/xxhash/v2,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/cespare/xxhash/v2/LICENSE.txt,MIT
github.com/cockroachdb/apd/v3,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/cockroachdb/apd/v3/LICENSE,Apache-2.0
github.com/cockroachdb/circuitbreaker,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/cockroachdb/circuitbreaker/LICENSE,MIT
github.com/cockroachdb/cmux,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/cockroachdb/cmux/LICENSE,Apache-2.0
github.com/cockroachdb/cockroach-go/v2/crdb,https://github.com/cockroachdb/cockroach/blob/HEAD/vendor/github.com/cockroachdb/cockroach-go/v2/LICENSE,Apache-2.0
github.com/cockroachdb/cockroach/build/bazelutil/whereis,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/acceptance,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/acceptance/cluster,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/acceptance/compose/gss/psql,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/acceptance/localcluster,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/acceptance/localcluster/tc,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/base,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/bench,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/bench/cmd/pgbenchsetup,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/bench/rttanalysis,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/bench/tpcc,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/blobs,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/build,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/build/bazel,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/build/util,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/backupccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/backupccl/backupresolver,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/baseccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/buildccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/changefeedccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/changefeedccl/cdctest,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/changefeedccl/cdcutils,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/changefeedccl/changefeedbase,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/changefeedccl/changefeeddist,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/changefeedccl/kvevent,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/changefeedccl/kvfeed,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/changefeedccl/schemafeed,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/changefeedccl/schemafeed/schematestutils,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/cliccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/cliccl/cliflagsccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/cmdccl/enc_utils,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/cmdccl/stub-schema-registry,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/gssapiccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/kvccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/kvccl/kvfollowerreadsccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/kvccl/kvtenantccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/logictestccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/multiregionccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/multiregionccl/multiregionccltestutils,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/multitenantccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/multitenantccl/tenantcostclient,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/multitenantccl/tenantcostserver,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/multitenantccl/tenantcostserver/tenanttokenbucket,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/oidcccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/partitionccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/schemachangerccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/serverccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/serverccl/statusccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/sqlproxyccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/sqlproxyccl/balancer,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/sqlproxyccl/denylist,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/sqlproxyccl/idle,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/sqlproxyccl/interceptor,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/sqlproxyccl/tenant,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/sqlproxyccl/tenantdirsvr,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/sqlproxyccl/throttler,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/storageccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/storageccl/engineccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/streamingccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/streamingccl/streamclient,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/streamingccl/streamingest,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/streamingccl/streamingtest,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/streamingccl/streampb,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/streamingccl/streamproducer,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/testutilsccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/utilccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/utilccl/licenseccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/utilccl/sampledataccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/workloadccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/workloadccl/allccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/workloadccl/cliccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/ccl/workloadccl/roachmartccl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/clicfg,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/clierror,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/clierrorplus,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/cliflags,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/clisqlcfg,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/clisqlclient,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/clisqlexec,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/clisqlshell,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/democluster,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/democluster/api,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/exit,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cli/syncbench,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/amazon,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/azure,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/cloudtestutils,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/gcp,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/httpsink,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/impl,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/nodelocal,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/nullsink,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/userfile,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cloud/userfile/filetable,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/clusterversion,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/allocsim,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/bazci,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cmdutil,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cmp-protocol,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cmp-protocol/pgconnect,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cmp-sql,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cmpconn,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cockroach,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cockroach-oss,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cockroach-short,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cockroach-sql,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cr2pg,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/cr2pg/sqlstream,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/dev,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/dev/io/exec,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/dev/io/os,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/docgen,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/docgen/extract,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/fuzz,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/generate-binary,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/generate-metadata-tables,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/generate-metadata-tables/rdbms,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/generate-spatial-ref-sys,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/generate-staticcheck,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/generate-test-suites,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/geoviz,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/github-post,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/github-pull-request-make,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/gossipsim,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/import-tools,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/internal/issues,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/label-merged-pr,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/mirror,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/prereqs,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/protoc-gen-gogoroach,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/publish-artifacts,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/publish-provisional-artifacts,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/reduce,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/reduce/reduce,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/reduce/reduce/reducesql,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/release,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/returncheck,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachprod,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachprod-stress,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachtest,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachtest/cluster,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachtest/option,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachtest/prometheus,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachtest/registry,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachtest/spec,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachtest/test,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachtest/tests,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/roachvet,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/skip-test,Unknown,Unknown
github.com/cockroachdb/cockroach/pkg/cmd/skiperrs,Unknown,Unknown
